-1.82390107E-02,1.83100294E-01,3.17143049E-01,-1.84498753E-01,1.40927969E-01
2.71954896E-01,-1.84523889E-01,1.65077868E-01,2.58028706E-01,6.47249872E-01
8.01903761E-02,1.38907975E-01,-3.34753210E-01,-1.15219479E-01,-1.99574093E-01
6.36343645E-01,-6.59759085E-02,-1.14247960E-01,5.02231191E-01,-1.02720947E-01
-3.66647078E-02,5.02185178E-01,1.96100541E-02,-1.07282300E-01,-8.93443926E-02
8.77511674E-03,1.51953752E-02,-1.98776865E-01,2.02682925E-02,3.50986936E-02
-8.53728541E-06,1.32097412E-01,-7.62748278E-02,-5.83129128E-01,-1.89193553E-02
3.83428899E-01,5.83295358E-01,-3.41683973E-01,-1.75371006E-01,4.00219522E-06
-2.83478977E-02,1.63784178E-02,-4.03554115E-06,-1.95367889E-02,1.12799867E-02
1.56101204E-01,3.06001731E-01,5.29951685E-01,-8.06655801E-02,2.37441717E-01
3.75230055E-01,-8.04984822E-02,2.06094526E-01,3.93145463E-01,-1.22850912E-01
-2.11252035E-01,-3.65884428E-01,1.78210562E-02,-3.01915404E-03,-5.22145804E-03
-3.65570345E-06,5.49119650E-02,-3.17045954E-02,4.45236244E-01,2.00147281E-01
5.08698239E-01,-4.45198534E-01,-3.40500133E-01,-4.27696372E-01,5.03385343E-07
-3.68318453E-02,2.12669975E-02,-1.05811691E-07,5.21188923E-03,-3.00895084E-03
-9.13205979E-02,-7.68506423E-03,-1.32858513E-02,6.54628931E-01,1.98846763E-01
1.64976993E-01,6.54554757E-01,4.35084835E-02,2.54752521E-01,9.95114390E-03
-1.25657796E-02,-2.17716332E-02,-1.18001231E-02,2.47931591E-03,4.29074900E-03
1.31317778E-02,-4.17332804E-02,-7.23190408E-02,-1.60331120E-01,-5.10632972E-02
6.84217527E-01,-1.60228169E-01,6.17995085E-01,2.97821941E-01,2.12779705E-03
-4.52337675E-03,-7.82535165E-03,3.57637115E-03,4.39483994E-04,7.65644588E-04
3.09121476E-02,-2.64442487E-02,-4.58711104E-02,-1.80317790E-01,6.81286762E-01
-3.33790228E-02,-1.80463307E-01,-3.69792189E-01,5.73713605E-01,-1.86456731E-04
-2.32810979E-05,-4.02283430E-05,-1.08644360E-04,1.09848016E-04,1.90308766E-04
1.00300024E-05,-8.78203142E-02,5.06807732E-02,-1.93903414E-01,6.76161087E-01
-2.07400937E-02,1.93786984E-01,3.55766357E-01,-5.74781007E-01,-7.75479401E-08
3.89994350E-04,-2.25214652E-04,-4.41826276E-08,1.83940435E-04,-1.06079647E-04
