3.24564956E+02,6.19799192E+02,9.52160839E+02,9.96622153E+02,1.18223936E+03
1.31980937E+03,1.47847807E+03,3.05684674E+03,3.15541932E+03,1.60944275E+01
7.19705795E+00,1.30015320E+00,8.88693025E+00,1.08579174E+00,1.12079587E+00
1.08836690E+00,1.04914752E+00,1.12084020E+00,9.98916038E-01,1.62894797E+00
6.94488986E-01,5.20071491E+00,8.94144195E-01,1.15026827E+00,1.40170073E+00
5.77609189E+00,6.57518630E+00,2.29157202E+00,1.02547430E+02,8.23149589E-02
1.34090388E+02,1.75536035E+00,3.69265315E+01,4.13509274E-02,1.81246621E+01
1.61787484E+01,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00
