498.335929,481.39466,481.39216,-0.0025
1650.52169,31.8047,31.8052,0.0005
1650.6445,31.79518,31.7975,0.00232
3451.46059,0.14947,0.14918,-0.00029
3642.2197,1.14038,1.14003,-0.00035
3642.45296,1.14687,1.14538,-0.00149
