324.564956,2.29474,2.29157,-0.00317
619.799192,102.51011,102.54743,0.03732
952.160839,0.08324,0.08231,-0.00093
996.622153,134.1091,134.09039,-0.01871
1182.23936,1.73974,1.75536,0.01562
1319.80937,36.93981,36.92653,-0.01328
1478.47807,0.04455,0.04135,-0.0032
3056.84674,18.10151,18.12466,0.02315
3155.41932,16.16321,16.17875,0.01554
