-1.21356805E-01,-3.99472489E-06,5.80339170E-06,5.62078388E-01,1.11891066E-01
-1.43556395E-05,5.62083896E-01,-5.59286517E-02,-9.69139518E-02,5.62011665E-01
-5.59069102E-02,9.68476731E-02,-2.16705485E-06,4.41276884E-02,-6.24231037E-02
9.81567811E-02,4.82735869E-02,6.46513198E-01,7.11735414E-02,-6.40222485E-01
3.29234606E-01,-1.69300213E-01,-2.11766577E-02,-1.08419340E-01,8.60777833E-07
-6.24174870E-02,-4.41255878E-02,-1.38792565E-01,-6.83543164E-02,4.57048121E-01
1.54360338E-01,2.48981832E-01,-2.31523915E-01,-1.55797332E-02,6.86622907E-01
3.87572163E-01,2.01336834E-02,2.83777303E-05,-3.82282366E-05,-9.31954620E-02
5.69393234E-01,1.12105687E-05,-9.32277715E-02,-2.84750277E-01,-4.93182642E-01
-9.33212145E-02,-2.85037247E-01,4.93702588E-01,-1.63670577E-05,3.83550474E-02
-7.28959431E-02,8.53632640E-02,-3.69247800E-01,-2.59329119E-02,9.78184051E-02
2.33005844E-01,3.54008005E-01,-1.82954259E-01,-3.96676504E-01,6.84766668E-01
2.01686475E-06,-7.29019154E-02,-3.83582085E-02,-1.62137079E-01,7.01211891E-01
-1.35758787E-02,1.54936036E-01,3.21530517E-01,5.88035856E-01,7.17302051E-03
-9.81766444E-03,-4.14975955E-02,,,
